author_id,rating,helpfulness,total_feedback,total_negative_feedback,total_positive_feedback,Date,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
2338266181,4,1,3,0,3,7/14/2022,light,blue,oily,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
24343798187,5,1,1,0,1,7/13/2022,lightMedium,brown,combination,black,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
38826581119,5,1,2,0,2,7/12/2022,fairLight,blue,combination,auburn,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
32692388695,5,1,1,0,1,7/11/2022,lightMedium,brown,combination,black,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
6338198485,4,1,1,0,1,7/9/2022,light,brown,oily,black,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
30216803960,4,1,1,0,1,7/9/2022,fair,blue,normal,blonde,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
11498165617,5,1,1,0,1,7/7/2022,fair,green,combination,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
7882267159,5,1,2,0,2,7/6/2022,fair,hazel,combination,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
5600756945,5,0,1,1,0,7/5/2022,light,brown,dry,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
5338423942,5,1,3,1,2,7/5/2022,lightMedium,brown,normal,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
1434100797,4,1,5,0,5,7/4/2022,mediumTan,brown,dry,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
1790591471,5,1,1,0,1,7/4/2022,lightMedium,brown,combination,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
5096202394,5,1,2,0,2,7/4/2022,lightMedium,brown,combination,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
2464062771,3,1,4,0,4,7/2/2022,fair,brown,dry,brown,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
27056171888,4,1,2,0,2,7/1/2022,medium,brown,normal,blonde,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
5505045669,5,1,1,0,1,7/1/2022,light,hazel,dry,blonde,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
5783694776,5,1,1,0,1,7/1/2022,lightMedium,brown,combination,black,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
2115047647,5,1,1,0,1,6/30/2022,tan,brown,combination,black,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
2841543991,5,1,2,0,2,6/30/2022,medium,brown,normal,black,P500614,Gentle Brightening Gel Cleanser with Mandelic Acid,Hyper Skin,28
2106704877,1,1,1,0,1,2/23/2023,fairLight,green,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
30476705703,5,1,2,0,2,9/21/2022,light,blue,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
7700333227,5,1,2,0,2,8/21/2022,fair,blue,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
9428582895,5,1,3,1,2,6/16/2022,light,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
28500129083,5,1,3,1,2,6/16/2022,light,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2537381450,2,0,5,5,0,6/14/2022,medium,green,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
7171208012,5,1,3,1,2,6/12/2022,lightMedium,brown,oily,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
21354222242,5,1,4,0,4,5/18/2022,light,brown,normal,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6696765130,5,1,3,1,2,5/16/2022,fair,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
7267339611,3,0,3,3,0,5/15/2022,light,hazel,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
22791237590,5,1,1,0,1,5/6/2022,fair,green,combination,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6917180992,4,0,2,2,0,4/27/2022,fairLight,blue,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
24461769763,3,0,1,1,0,4/22/2022,light,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
7910996322,3,0,3,2,1,4/19/2022,light,brown,oily,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2587975184,5,1,1,0,1,4/15/2022,tan,brown,oily,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
34344108391,5,1,4,1,3,1/30/2022,light,blue,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
8529571799,5,1,4,0,4,1/11/2022,fair,green,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6585008207,5,1,1,0,1,12/27/2021,medium,brown,dry,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
7234655049,5,1,1,0,1,12/9/2021,lightMedium,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
23749043811,5,1,3,1,2,11/20/2021,lightMedium,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2160012466,4,1,5,1,4,11/10/2021,tan,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
9203609214,3,1,5,1,4,10/29/2021,lightMedium,brown,normal,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
23099920810,5,1,6,1,5,10/25/2021,lightMedium,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1835832290,1,1,11,0,11,10/9/2021,light,green,normal,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2767690337,5,1,3,0,3,10/4/2021,medium,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6125788359,1,1,9,3,6,8/17/2021,lightMedium,green,normal,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5840614190,1,1,17,2,15,8/6/2021,tan,brown,combination,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
8632744066,5,1,5,1,4,7/15/2021,fairLight,green,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1142380791,1,1,9,0,9,7/8/2021,fair,hazel,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
10412824246,1,1,6,1,5,7/8/2021,fair,blue,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1293306669,5,1,2,0,2,7/8/2021,mediumTan,green,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5476566778,5,1,13,0,13,7/6/2021,fair,hazel,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
24479088970,3,1,2,0,2,6/3/2021,fair,hazel,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
28055940584,5,1,3,1,2,5/14/2021,light,brown,combination,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5498368894,1,1,27,1,26,4/28/2021,fair,blue,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2542091886,1,1,12,0,12,4/28/2021,fairLight,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
12923653239,4,1,2,0,2,4/27/2021,fair,green,oily,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5226301552,5,1,2,0,2,4/23/2021,fair,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
10276106435,5,1,3,0,3,4/17/2021,light,green,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
10956926077,4,1,1,0,1,4/10/2021,light,blue,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6108192772,5,1,4,1,3,3/29/2021,lightMedium,blue,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1775383918,1,1,14,2,12,3/26/2021,light,hazel,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
7928854021,3,0,4,2,2,3/18/2021,fair,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5325626781,5,1,5,1,4,3/16/2021,tan,brown,dry,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1369263573,3,0,5,3,2,3/15/2021,light,hazel,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5337922991,1,1,13,0,13,3/11/2021,fair,blue,normal,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
9048793251,2,1,3,0,3,3/9/2021,light,blue,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
20078090111,5,1,6,0,6,2/28/2021,fair,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1191233218,5,1,6,0,6,2/27/2021,fairLight,brown,combination,red,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6478868703,1,1,13,4,9,2/26/2021,fair,blue,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1826850710,5,1,6,0,6,2/23/2021,deep,brown,oily,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1218093134,5,1,2,0,2,2/22/2021,lightMedium,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
23053692346,5,1,6,0,6,2/19/2021,fairLight,blue,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
931770587,2,1,15,4,11,2/15/2021,light,blue,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1525364823,5,1,4,0,4,2/12/2021,fairLight,blue,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2608050476,5,1,4,0,4,2/9/2021,light,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5931935920,1,1,18,1,17,2/2/2021,lightMedium,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
30168054732,5,1,1,0,1,1/31/2021,light,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
23722534701,3,0,5,5,0,1/31/2021,fair,blue,normal,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
30167904824,4,0,2,1,1,1/31/2021,fairLight,hazel,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1841190964,1,1,20,2,18,1/28/2021,fair,blue,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
8844661612,1,1,19,1,18,1/28/2021,light,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6224584677,2,1,16,1,15,1/12/2021,tan,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1132003974,5,0,11,8,3,1/3/2021,fair,brown,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2573720785,2,1,17,1,16,12/13/2020,deep,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5195321754,1,1,27,9,18,12/8/2020,lightMedium,green,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5675073178,3,1,14,1,13,11/26/2020,light,brown,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5941055853,1,1,33,2,31,11/24/2020,fairLight,blue,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1918683151,1,1,58,3,55,11/18/2020,light,blue,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
941897404,1,1,40,3,37,11/11/2020,fair,hazel,dry,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
6743926401,4,1,6,1,5,11/9/2020,fair,brown,dry,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5524598070,5,1,19,4,15,10/29/2020,fair,blue,dry,auburn,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
5636069566,3,1,17,6,11,10/29/2020,fair,brown,combination,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
1320353048,4,1,13,1,12,10/27/2020,fair,brown,oily,black,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
21179969056,5,1,11,2,9,10/24/2020,fair,green,combination,blonde,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
2189060331,4,1,31,3,28,10/20/2020,light,hazel,combination,brown,P463613,Moisture Surge Intense 72H Lipid-Replenishing Hydrator Moisturizer,CLINIQUE,44
23139647722,5,1,6,0,6,8/24/2022,mediumTan,brown,combination,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
6218423073,4,1,4,0,4,5/14/2022,tan,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1247812068,1,1,13,2,11,3/11/2022,tan,brown,oily,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2536444238,1,1,10,3,7,1/31/2022,light,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
5122519946,5,1,12,3,9,10/26/2021,light,brown,combination,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
10829556789,5,1,8,3,5,10/2/2021,lightMedium,brown,combination,gray,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1308980598,1,0,33,21,12,8/21/2021,fair,green,normal,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2695529257,5,1,11,4,7,7/7/2021,fair,brown,dry,red,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2776933072,5,1,18,2,16,6/13/2021,medium,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
23390001213,5,1,17,5,12,4/7/2021,medium,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2820641676,4,1,17,7,10,3/12/2021,lightMedium,brown,dry,auburn,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
30698124117,5,1,15,6,9,3/12/2021,light,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
830670853,4,0,11,8,3,3/11/2021,lightMedium,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
8468380847,5,0,11,6,5,3/11/2021,fair,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
29782846911,4,1,9,3,6,3/11/2021,light,blue,dry,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
5077480107,5,1,8,2,6,3/11/2021,light,green,combination,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1838670851,5,1,6,2,4,3/10/2021,light,brown,combination,auburn,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
28891064519,3,1,30,12,18,3/10/2021,mediumTan,brown,dry,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1355135758,5,1,7,2,5,3/10/2021,light,brown,combination,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2234892416,5,0,4,2,2,3/10/2021,lightMedium,brown,dry,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
5348731981,4,0,5,3,2,3/10/2021,light,blue,dry,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2708534154,5,1,5,2,3,3/9/2021,fair,brown,dry,auburn,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
7301643723,5,0,6,3,3,3/9/2021,medium,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1336319567,5,0,3,2,1,3/8/2021,mediumTan,brown,oily,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
20142074640,5,1,5,2,3,3/8/2021,fair,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
25569369026,5,1,1,0,1,3/8/2021,mediumTan,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
29928882936,5,1,1,0,1,3/8/2021,mediumTan,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
7033139989,4,1,3,0,3,3/8/2021,medium,brown,normal,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
23109553962,5,1,1,0,1,3/7/2021,light,brown,dry,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
11109420515,5,1,3,1,2,3/6/2021,light,green,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2685975793,5,1,1,0,1,3/6/2021,light,brown,normal,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
23014778294,5,0,2,1,1,3/6/2021,lightMedium,brown,dry,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
28409991962,5,1,1,0,1,3/5/2021,fairLight,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1959646660,5,1,2,0,2,3/5/2021,lightMedium,brown,normal,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
11165662611,5,1,2,0,2,3/5/2021,mediumTan,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
30024179015,5,1,2,0,2,3/4/2021,lightMedium,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
23183808612,4,1,1,0,1,3/3/2021,mediumTan,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
10900068310,5,0,1,1,0,3/3/2021,lightMedium,brown,oily,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
28944816026,5,0,1,1,0,3/2/2021,light,brown,normal,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
30587258969,5,1,3,0,3,3/2/2021,light,green,dry,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
27905469783,5,1,1,0,1,3/2/2021,fair,brown,combination,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1243525075,5,1,1,0,1,3/2/2021,lightMedium,brown,combination,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
7506377618,5,1,2,0,2,3/1/2021,lightMedium,hazel,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
917434,5,1,1,0,1,2/28/2021,light,green,oily,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
6455730726,5,1,1,0,1,2/26/2021,light,hazel,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
24239971124,5,1,2,0,2,2/26/2021,fair,blue,combination,red,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
25399040680,5,1,1,0,1,2/25/2021,lightMedium,blue,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
5964957555,5,1,1,0,1,2/25/2021,light,brown,normal,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
12851986117,5,1,1,0,1,2/25/2021,lightMedium,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
6455642350,5,1,1,0,1,2/25/2021,medium,brown,oily,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
2093049351,5,1,1,0,1,2/25/2021,fair,green,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
11551329557,5,1,1,0,1,2/24/2021,medium,brown,combination,black,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
8304487584,5,1,1,0,1,2/24/2021,fair,blue,normal,red,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
20115641469,5,1,1,0,1,2/24/2021,lightMedium,brown,dry,blonde,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
5060164185,4,1,2,0,2,2/23/2021,fair,brown,combination,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
21477541397,5,1,1,0,1,2/23/2021,lightMedium,blue,normal,brown,P469111,KateCeuticals Lifting Eye Cream,Kate Somerville,140
1574943407,1,1,1,0,1,2/8/2023,light,blue,dry,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1094440985,5,1,3,0,3,5/12/2022,light,blue,combination,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
6062683667,1,1,29,2,27,4/4/2022,lightMedium,hazel,combination,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
12404252268,5,1,3,0,3,7/6/2021,light,blue,combination,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
7100844737,5,1,2,0,2,6/24/2021,rich,brown,dry,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
7152431343,2,1,8,3,5,4/10/2021,lightMedium,brown,dry,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1258074550,3,1,6,0,6,3/27/2021,lightMedium,brown,combination,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
5897868648,1,1,24,6,18,1/20/2021,light,green,combination,red,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1969563386,5,1,5,1,4,11/28/2020,fair,brown,oily,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1930716686,5,1,24,9,15,5/17/2020,light,brown,dry,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
5735620125,5,1,6,1,5,5/3/2020,light,blue,oily,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1675415221,3,1,24,4,20,4/2/2020,fair,blue,dry,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
7973368891,2,1,15,5,10,2/24/2020,lightMedium,brown,combination,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1994061344,5,1,9,2,7,1/25/2020,medium,brown,dry,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1657661313,4,1,2,0,2,1/7/2020,light,blue,combination,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
2155551890,5,1,4,0,4,12/6/2019,light,green,combination,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
20371542958,5,0,5,3,2,11/19/2019,fair,blue,dry,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
5950037242,4,1,2,0,2,8/19/2019,fairLight,brown,combination,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1315406235,4,1,5,0,5,8/13/2019,lightMedium,brown,combination,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
972649110,2,1,1,0,1,4/23/2019,lightMedium,blue,combination,red,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
8139790562,5,0,1,1,0,12/3/2018,lightMedium,brown,normal,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1721384496,5,1,1,0,1,9/11/2018,light,brown,combination,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
5538157102,5,1,3,0,3,9/7/2018,mediumTan,brown,normal,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1347485039,1,1,2,0,2,8/12/2018,light,brown,combination,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
2260024125,3,1,4,1,3,7/21/2018,mediumTan,brown,oily,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
12053974098,2,1,3,1,2,6/24/2018,deep,brown,dry,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
7973366944,5,1,2,0,2,5/8/2018,mediumTan,hazel,dry,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1566723667,5,1,1,0,1,4/25/2018,lightMedium,brown,combination,brown,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
6481489712,2,1,6,0,6,3/21/2018,light,blue,oily,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
7093559552,5,1,1,0,1,2/23/2018,medium,hazel,combination,black,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
1327202613,5,1,6,1,5,12/11/2017,lightMedium,brown,combination,blonde,P392142,Nourishing Makeup Removing Oil Cleanser,Tata Harper,88
6335332753,3,1,13,4,9,10/14/2021,lightMedium,brown,normal,brown,P442540,Vitamin A Serum with 0.5% Retinol,Alpha-H,65
1211963355,5,1,2,0,2,10/6/2021,light,blue,dry,blonde,P442540,Vitamin A Serum with 0.5% Retinol,Alpha-H,65
22099662861,3,1,11,2,9,9/7/2021,lightMedium,blue,combination,blonde,P442540,Vitamin A Serum with 0.5% Retinol,Alpha-H,65
2556800082,5,1,1,0,1,8/27/2021,lightMedium,brown,combination,brown,P442540,Vitamin A Serum with 0.5% Retinol,Alpha-H,65
